,stop_id,stop_name,stop_lat,stop_lon,suburb
6274,1920,Durham Rd/Anderson Rd (Sunshine),-37.7874213450194,144.827142383327,Sunshine
6275,1921,Upper Heidelberg Rd/Ivanhoe Pde (Ivanhoe),-37.7664264169887,145.044275536473,Ivanhoe
6276,1922,Thornton St/Highview Cres (Macleod),-37.718006780506,145.067320449984,Macleod
6277,19228,Reservoir Station/High St (Reservoir),-37.7171635849454,145.006954319232,Reservoir
6278,19229,Reservoir Station/High St (Reservoir),-37.7172442722099,145.006929467441,Reservoir
6279,1923,Cremean Ave/Bond St (Ivanhoe),-37.7625853396258,145.038734927143,Ivanhoe
6280,19231,Reservoir Station/High St (Reservoir),-37.7166106578623,145.007298130737,Reservoir
6281,19232,Reservoir Railway Station/Spring St (Reservoir),-37.7166369095291,145.006718852431,Reservoir
6282,19233,Thomastown Station/High St (Thomastown),-37.6806597027529,145.014111546685,Thomastown
6283,19234,Thomastown Station/High St (Thomastown),-37.6808214642202,145.014084554494,Thomastown
6284,19235,Thomastown Station/High St (Thomastown),-37.6807750878964,145.014006417257,Thomastown
6285,19236,Thomastown Station/High St (Thomastown),-37.6806035547553,145.013988313716,Thomastown
6286,19237,Thomastown Station/High St (Thomastown),-37.680844669343,145.013857152505,Thomastown
6287,19239,Thomastown Station/Station St (Thomastown),-37.6800603321418,145.014909924157,Thomastown
6288,1924,Graham St/Durham Rd (Sunshine),-37.7880421718561,144.828066678533,Sunshine
6289,19240,Epping Plaza SC/Cooper St (Epping),-37.6523262341381,145.017881675896,Epping
6290,19242,Epping Plaza SC/Cooper St (Epping),-37.6521987073246,145.016728917322,Epping
6291,19243,Epping Plaza SC/Cooper St (Epping),-37.6523047899852,145.017678219407,Epping
6292,19244,East Kew Terminus/Valerie St (Kew East),-37.7989708547918,145.049311907655,Kew East
6293,19245,East Kew Terminus/Valerie St (Kew East),-37.7992998424346,145.049587186002,Kew East
6294,19246,East Kew Terminus/Valerie St (Kew East),-37.7992615543114,145.049451905259,Kew East
6295,19249,Old Melbourne Gaol/Russell St (Melbourne City),-37.8074951201543,144.965636614416,Melbourne City
6296,19261,24-Mooltan St/Mt Alexander Rd (Flemington),-37.7839358226832,144.936998788049,Flemington
6297,19262,25-Mount Alexander College/Mt Alexander Rd (Flemington),-37.7824403340757,144.933940582442,Flemington
6298,19263,26-Wellington St/Mt Alexander Rd (Flemington),-37.7811195768539,144.932626195249,Flemington
6299,19264,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),-37.7793998914524,144.931175373445,Ascot Vale
6300,19265,28-Middle St/Mt Alexander Rd (Ascot Vale),-37.7774928306141,144.929832029181,Ascot Vale
6301,19266,29-Warrick St/Mt Alexander Rd (Ascot Vale),-37.7755415174967,144.92853540122,Ascot Vale
6302,19267,30-Ormond Rd/Mt Alexander Rd (Moonee Ponds),-37.7724308622285,144.92690792229,Moonee Ponds
6303,19270,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),-37.7644197974179,144.925394827835,Moonee Ponds
6304,19271,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),-37.7625432571917,144.925787809727,Moonee Ponds
6305,19272,36-Salisbury St/Pascoe Vale Rd (Moonee Ponds),-37.7597403555717,144.926286100141,Moonee Ponds
6306,19273,Doncaster SC/Williamsons Rd (Doncaster),-37.7838047486631,145.124835527783,Doncaster
6307,19274,38-Pascoe Vale Rd/Fletcher St (Essendon),-37.7558139684481,144.925930378124,Essendon
6308,19275,39-Hoddle St/Fletcher St (Essendon),-37.7554697654156,144.922761880627,Essendon
6309,19276,40-Nicholson St/Fletcher St (Essendon),-37.7551723240819,144.920205022545,Essendon
6310,19286,Fairfield Railway Station/Station St (Fairfield),-37.7799387726849,145.018065635064,Fairfield
6311,19289,Chandler Hwy/Yarra Bvd (Kew),-37.7880503635596,145.025093770103,Kew
6312,193,Hamilton Ct/Gillingham St (Watsonia North),-37.6922847339389,145.086553723875,Watsonia North
6313,1933,212 Old Geelong Rd (Hoppers Crossing),-37.8753448909772,144.717549328759,Hoppers Crossing
6314,1935,Midway St/Southern Rd (Heidelberg West),-37.7414185052624,145.039951972254,Heidelberg West
6315,1936,Gardenia Rd/North Rd (Gardenvale),-37.8999523343303,145.008129133339,Gardenvale
6316,19380,Cairns Rd/McDowall Rd (Hampton Park),-38.0386431995123,145.253617422286,Hampton Park
6317,1939,Broadford Cres/Glenmore St (Macleod),-37.7194774499061,145.067974282504,Macleod
6318,194,Byrne Cres/Macorna St (Watsonia North),-37.6938370903897,145.085583835035,Watsonia North
6319,1940,Kinlock St/Glenmore St (Macleod),-37.7220565813473,145.068077453746,Macleod
6320,1941,Macleod Railway Station/McNamara St (Macleod),-37.7264280696177,145.068667327557,Macleod
6321,1942,Jacka St/Macleod Pde (Macleod),-37.7279845348389,145.065211613186,Macleod
6322,1943,Ruthven St/Macleod Pde (Macleod),-37.7296683873478,145.06293248878,Macleod
6323,1944,Waiora Rd/Kingsbury Dr (Bundoora),-37.7294440541017,145.059704537516,Bundoora
6324,1945,Northam St/Waverley Rd (Glen Waverley),-37.8918738180948,145.190315830799,Glen Waverley
6325,19471,48-Service St/Keilor Rd (Essendon North),-37.7426875938019,144.905767565939,Essendon North
6326,19473,50-Cooper St/Keilor Rd (Essendon North),-37.7400320541911,144.899351361242,Essendon North
6327,19474,Doncaster SC/Williamsons Rd (Doncaster),-37.7842919246481,145.124868635262,Doncaster
6328,19476,Doncaster SC/Williamsons Rd (Doncaster),-37.7837170137276,145.12498536106,Doncaster
6329,19483,Doncaster SC/Williamsons Rd (Doncaster),-37.7840303198753,145.124852536845,Doncaster
6330,19485,Doncaster SC/Williamsons Rd (Doncaster),-37.7835611606571,145.124818974156,Doncaster
6331,19486,Doncaster SC/Williamsons Rd (Doncaster),-37.7838159253705,145.124971506267,Doncaster
6332,19488,Doncaster SC/Williamsons Rd (Doncaster),-37.7840234797874,145.124988971071,Doncaster
6333,195,Cameron Pde/Macorna St (Watsonia North),-37.698034031895,145.084863416617,Watsonia North
6334,19507,Jeffcott St/Spencer St (West Melbourne),-37.8118913888968,144.950999012579,West Melbourne
6335,19508,Dudley St/Spencer St (West Melbourne),-37.8098091282367,144.949932060248,West Melbourne
6336,19509,Dudley St/Spencer St (West Melbourne),-37.8104960631287,144.950049366087,West Melbourne
6337,19510,Jeffcott St/Spencer St (West Melbourne),-37.811813797286,144.950683103616,West Melbourne
6338,19513,Spencer St/Dudley St (West Melbourne),-37.8099919292031,144.950597173011,West Melbourne
6339,19514,King St/Dudley St (West Melbourne),-37.8092960268654,144.952036251329,West Melbourne
6340,19515,William St/Dudley St (West Melbourne),-37.8087012934437,144.954631086989,West Melbourne
6341,19519,Banana Alley Vaults/Flinders St (Melbourne City),-37.8191555389658,144.961942512095,Melbourne City
6342,19522,Market St/Flinders St (Melbourne City),-37.8190446976983,144.961786518075,Melbourne City
6343,19527,Little Lonsdale St/Russell St (Melbourne City),-37.8095735259441,144.96648827002,Melbourne City
6344,19529,Trades Hall/Lygon St (Carlton),-37.806646075455,144.966046098681,Carlton
6345,19531,La Trobe St/Russell St (Melbourne City),-37.8085791714643,144.966311095268,Melbourne City
6346,19540,Little Lonsdale St/Exhibition St (Melbourne City),-37.8088412041518,144.968961829992,Melbourne City
6347,19541,Spring St/Lonsdale St (Melbourne City),-37.8097200031858,144.971323094771,Melbourne City
6348,19542,Exhibition St/Lonsdale St (Melbourne City),-37.8104435626505,144.968861126517,Melbourne City
6349,19545,Melbourne Central/Lonsdale St (Melbourne City),-37.8115668836552,144.965025053939,Melbourne City
6350,19546,Supreme Court/Lonsdale St (Melbourne City),-37.8139243272604,144.957008727581,Melbourne City
6351,19547,Lonsdale St/Spencer St (Melbourne City),-37.8148209301934,144.952076686012,Melbourne City
6352,19548,Spencer St/Lonsdale St (Melbourne City),-37.8142709085351,144.955170299336,Melbourne City
6353,19549,King St/Lonsdale St (Melbourne City),-37.8143139738649,144.955055516341,Melbourne City
6354,1955,Police Rd/Princes Hwy (Springvale),-37.9329263678024,145.156859274126,Springvale
6355,19550,County Court/Lonsdale St (Melbourne City),-37.8134526968979,144.957873679885,Melbourne City
6356,19551,Hardware St/Lonsdale St (Melbourne City),-37.8126446086746,144.960644878137,Melbourne City
6357,19554,Swanston St/Lonsdale St (Melbourne City),-37.8113099828546,144.965282006293,Melbourne City
6358,19555,Tattersalls Lane/Lonsdale St (Melbourne City),-37.811326624488,144.965202036224,Melbourne City
6359,19558,Exhibition St/Lonsdale St (Melbourne City),-37.8098277172839,144.970252418671,Melbourne City
6360,19578,Tecoma Station/McNicol Rd (Tecoma),-37.9082839703728,145.343866704893,Tecoma
6361,19579,Tecoma Station/McNicol Rd (Tecoma),-37.9084406485805,145.344113432415,Tecoma
6362,19580,Belgrave Station/Belgrave-Gembrook Rd (Belgrave),-37.9092763416212,145.356151880865,Belgrave
6363,19581,Belgrave Station/Belgrave-Gembrook Rd (Belgrave),-37.9092333600881,145.35630070857,Belgrave
6364,19582,Belgrave Station/Belgrave-Gembrook Rd (Belgrave),-37.9095121724973,145.356260379816,Belgrave
6365,19583,Belgrave Station/Belgrave-Gembrook Rd (Belgrave),-37.9094603403509,145.356420779621,Belgrave
6366,19584,Stanley St/Spencer St (West Melbourne),-37.8082271204446,144.948612793311,West Melbourne
6367,19585,Hawke St/Spencer St (West Melbourne),-37.8068603874971,144.946719704531,West Melbourne
6368,19586,Abbotsford St/Spencer St (West Melbourne),-37.8059034081134,144.944554087178,West Melbourne
6369,19587,Dryburgh St/Spencer St (West Melbourne),-37.8056495928186,144.943436671218,West Melbourne
6370,19588,Hawke St/Spencer St (West Melbourne),-37.8073933068054,144.947306937244,West Melbourne
6371,1959,Carrol St/Cheddar Rd (Reservoir),-37.7127901418338,145.010531439823,Reservoir
6372,19599,24-Mooltan St/Mt Alexander Rd (Flemington),-37.784218231872,144.937172611838,Flemington
6373,196,Elwers St/Macorna St (Watsonia North),-37.7000919617068,145.084504216601,Watsonia North
6374,19600,25-Mount Alexander College/Mt Alexander Rd (Travancore),-37.7825652425936,144.933868976617,Travancore
6375,19601,26-Wellington St/Mt Alexander Rd (Flemington),-37.7814356310424,144.932662806085,Flemington
6376,19602,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),-37.7798078134015,144.931311603326,Ascot Vale
6377,19603,28-Middle St/Mt Alexander Rd (Ascot Vale),-37.7776990022178,144.929769508257,Ascot Vale
6378,19604,29-Warrick St/Mt Alexander Rd (Ascot Vale),-37.7757476884184,144.928472878621,Ascot Vale
6379,19605,30-Maribyrnong Rd/Mt Alexander Rd (Ascot Vale),-37.7730083301957,144.926948557246,Ascot Vale
6380,19610,Mentone Station/Como Pde (Mentone),-37.9820138519909,145.064877362054,Mentone
6381,19611,Mentone Station/Como Pde (Mentone),-37.9819494864476,145.064799354549,Mentone
6382,19613,Mentone Station/Como Pde (Mentone),-37.9815726746352,145.064353836687,Mentone
6383,19614,Mentone Station/Como Pde (Mentone),-37.9815452766193,145.064331785779,Mentone
6384,1962,Harcourt Ave/Princes Hwy (Mulgrave),-37.9306874889064,145.153160545618,Mulgrave
6385,19620,Moorabbin Station/Station St (Moorabbin),-37.9352383186265,145.036851276629,Moorabbin
6386,19623,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),-37.762701992974,144.9255903994,Moonee Ponds
6387,19624,36-Murray St/Pascoe Vale Rd (Moonee Ponds),-37.7598628633766,144.926078359423,Moonee Ponds
6388,19625,37-Buckley St/Pascoe Vale Rd (Moonee Ponds),-37.7582545419262,144.926350296455,Moonee Ponds
6389,19626,38-Fletcher St/Pascoe Vale Rd (Essendon),-37.7561132084464,144.926035525528,Essendon
6390,19628,40-Nicholson St/Fletcher St (Essendon),-37.7554559603423,144.920957554971,Essendon
6391,19629,Knox City SC/Burwood Hwy (Wantirna South),-37.8695033266177,145.238246696465,Wantirna South
6392,1963,Kalimna Ave/Princes Hwy (Mulgrave),-37.9282568197231,145.149307566904,Mulgrave
6393,19630,Knox City SC/Burwood Hwy (Wantirna South),-37.8694280239153,145.238032490413,Wantirna South
6394,19631,Knox City SC/Burwood Hwy (Wantirna South),-37.8694650855444,145.238702343607,Wantirna South
6395,19632,Knox City SC/Burwood Hwy (Wantirna South),-37.8693399822107,145.2387735329,Wantirna South
6396,19634,Knox City SC/Burwood Hwy (Wantirna South),-37.8692478473518,145.238036782397,Wantirna South
6397,19635,Knox City SC/Burwood Hwy (Wantirna South),-37.8693132907036,145.238194380849,Wantirna South
6398,19636,Knox City SC/Burwood Hwy (Wantirna South),-37.8693700651953,145.238374922831,Wantirna South
6399,19637,Knox City SC/Burwood Hwy (Wantirna South),-37.8693109150682,145.238637804405,Wantirna South
6400,19639,Box Hill Bus Station/Station St (Box Hill),-37.8192359633271,145.122326051665,Box Hill
6401,1964,Garden Rd/Princes Hwy (Clayton),-37.9259832938928,145.145712563053,Clayton
6402,19640,Box Hill Bus Station/Station St (Box Hill),-37.8192655233792,145.122484349769,Box Hill
6403,19641,Box Hill Bus Station/Station St (Box Hill),-37.8194833527951,145.122581075206,Box Hill
6404,19642,Box Hill Bus Station/Station St (Box Hill),-37.8196267617597,145.12253199933,Box Hill
6405,19643,Box Hill Bus Station/Station St (Box Hill),-37.8197797222303,145.122516763001,Box Hill
6406,19644,Box Hill Bus Station/Station St (Box Hill),-37.8199233122257,145.122479042806,Box Hill
6407,19645,Box Hill Bus Station/Station St (Box Hill),-37.8200659968052,145.12238454222,Box Hill
6408,19646,Box Hill Bus Station/Station St (Box Hill),-37.8200369798649,145.122260310588,Box Hill
6409,19647,Box Hill Bus Station/Station St (Box Hill),-37.8199445423198,145.122114965136,Box Hill
6410,19648,Box Hill Bus Station/Station St (Box Hill),-37.8198277963275,145.122140645133,Box Hill
6411,19649,Box Hill Bus Station/Station St (Box Hill),-37.8195314271411,145.122204958885,Box Hill
6412,1965,Renver Rd/Princes Hwy (Clayton),-37.9239773675676,145.142520604359,Clayton
6413,19650,Box Hill Bus Station/Station St (Box Hill),-37.8196930336774,145.122166781639,Box Hill
6414,19651,Box Hill Bus Station/Station St (Box Hill),-37.8193698205837,145.122243135949,Box Hill
6415,19656,Flinders St/Queens Bridge St (Melbourne City),-37.8194556627036,144.961059515952,Melbourne City
6416,1966,Blackburn Rd/Princes Hwy (Clayton),-37.92079167203,145.137674881309,Clayton
6417,19664,48-Service St/Keilor Rd (Essendon),-37.7428214929672,144.905695701091,Essendon
6418,19667,51-Bradshaw St/Keilor Rd (Essendon),-37.7387723675467,144.895925896243,Essendon
6419,19668,Stanley St/Spencer St (West Melbourne),-37.808670856519,144.948736815519,West Melbourne
6420,19669,53A-Matthews Ave/Keilor Rd (Essendon),-37.7365516321375,144.890167536147,Essendon
6421,1968,Allen St/Warrigal Rd (Malvern East),-37.888670558186,145.089156381825,Malvern East
6422,1969,Dalgety St/Warrigal Rd (Oakleigh),-37.8910140888715,145.088629559375,Oakleigh
6423,197,Meakin St/Macorna St (Watsonia North),-37.7019528121425,145.084218123377,Watsonia North
6424,1970,Dandenong Rd/Warrigal Rd (Oakleigh),-37.8938990208344,145.088145552701,Oakleigh
6425,1971,Stretton Dr/Botanica Springs Bvd (Brookfield),-37.6960919414299,144.550247997247,Brookfield
6426,1972,Atherton Rd/Hanover St (Oakleigh),-37.8993892044029,145.092154557219,Oakleigh
6427,1973,Clyde St/Atherton Rd (Oakleigh),-37.8994604437526,145.095439456188,Oakleigh
6428,1974,Oak Towers Aged Care/Atherton Rd (Oakleigh),-37.8998068053255,145.097909810099,Oakleigh
6429,1975,Begonia Rd/Gardenvale Rd (Gardenvale),-37.8978655749267,145.007298344521,Gardenvale
6430,1976,Henry St/Atherton Rd (Oakleigh),-37.9006667737621,145.104290666166,Oakleigh
6431,1978,Carmichael Rd/Princes Hwy (Oakleigh East),-37.9047357202954,145.111863451542,Oakleigh East
6432,1979,Warriston St/Bay St (Brighton),-37.9060005359852,145.006612575224,Brighton
6433,198,McKellar St/Watsonia Rd (Watsonia),-37.7040903378213,145.083766089501,Watsonia
6434,1980,Troups Rd/Western Fwy (Rockbank),-37.7334714442296,144.66796067994,Rockbank
6435,19800,Oakleigh Station/Portman St (Oakleigh),-37.8996472509807,145.088065051156,Oakleigh
6436,19803,Oakleigh Station/Portman St (Oakleigh),-37.8994591466727,145.087580889076,Oakleigh
6437,19804,Oakleigh Station/Portman St (Oakleigh),-37.899569829524,145.087737243343,Oakleigh
6438,19805,Oakleigh Station/Portman St (Oakleigh),-37.8996435564021,145.087837690437,Oakleigh
6439,19809,Monash University (Clayton),-37.9136868109676,145.131768418562,Clayton
6440,1981,Snooks Ct/Bay St (Brighton),-37.9047152288216,144.9967296103,Brighton
6441,19810,Monash University (Clayton),-37.9138844503391,145.13172929318,Clayton
6442,19811,Monash University (Clayton),-37.9140732620196,145.131701766024,Clayton
6443,19812,Monash University (Clayton),-37.9142618931187,145.131662868136,Clayton
6444,19813,Monash University (Clayton),-37.914450524194,145.131623970029,Clayton
6445,19814,Monash University (Clayton),-37.9138498618516,145.131821168881,Clayton
6446,19815,Monash University (Clayton),-37.9136702389011,145.131859838217,Clayton
6447,19817,Dandenong Station/Foster St (Dandenong),-37.9895441690157,145.209712895393,Dandenong
6448,19818,Dandenong Station/Foster St (Dandenong),-37.9896339074349,145.209687940088,Dandenong
6449,19819,Dandenong Station/Foster St (Dandenong),-37.9897087484228,145.209868311381,Dandenong
6450,1982,Clayton North Primary School/Princes Hwy (Clayton),-37.9115512081385,145.122722672218,Clayton
6451,19820,Dandenong Station/Foster St (Dandenong),-37.9898217024912,145.21018439992,Dandenong
6452,19821,Dandenong Station/Foster St (Dandenong),-37.9898506339212,145.210308953126,Dandenong
6453,19822,Dandenong Station/Foster St (Dandenong),-37.989405741866,145.208907792746,Dandenong
6454,19824,Dandenong Station/Foster St (Dandenong),-37.9896533059019,145.209186444571,Dandenong
6455,1983,Lewis St/New St (Brighton),-37.9023730818237,144.993608663979,Brighton
6456,1984,Wellington Rd/Princes Hwy (Clayton),-37.915231570756,145.128601131842,Clayton
6457,1985,Parker St/Princes Hwy (Clayton),-37.9174063250402,145.132186212461,Clayton
6458,1986,Arnott St/Princes Hwy (Clayton),-37.9190714636098,145.134897052098,Clayton
6459,1988,Galos Pl/Police Rd (Noble Park North),-37.9366202667693,145.184030252927,Noble Park North
6460,1989,Springvale Crematorium/Police Rd (Springvale),-37.9362866567387,145.181102779866,Springvale
6461,199,Bungay St/Watsonia Rd (Watsonia),-37.7058250681994,145.083483206849,Watsonia
6462,1990,Springvale Cemetery/Police Rd (Springvale),-37.9360686212142,145.179242067264,Springvale
6463,1991,Aubyn Ct/Grovelands Dr (Mulgrave),-37.9334547555612,145.18212835052,Mulgrave
6464,1992,Hansworth St/Grovelands Dr (Mulgrave),-37.9315577393987,145.183585938253,Mulgrave
6465,1993,Mayfair Cl/Hansworth St (Mulgrave),-37.9310042796567,145.182177334818,Mulgrave
6466,1994,Huxley Ave/Hansworth St (Mulgrave),-37.9307360066051,145.178816126164,Mulgrave
6467,1995,Kambara Dr/Hansworth St (Mulgrave),-37.9312444794072,145.175572274242,Mulgrave
6468,1996,Albany Dr/Hansworth St (Mulgrave),-37.9309429898868,145.172985593327,Mulgrave
6469,1997,Milton Cres/Albany Dr (Mulgrave),-37.9327951859455,145.172131895631,Mulgrave
6470,1998,Denver Cres/Albany Dr (Mulgrave),-37.9343490442532,145.17179757033,Mulgrave
6471,200,Tennyson St/Watsonia Rd (Watsonia),-37.7079644325886,145.083144510235,Watsonia
6472,2000,Caesar St/Police Rd (Springvale),-37.9345536393212,145.167571140632,Springvale
6473,2001,Nullawil St/Police Rd (Springvale),-37.9340489075917,145.163521640284,Springvale
6474,2002,St John Vianneys Catholic School/Police Rd (Springvale),-37.9334593335029,145.158666465276,Springvale
6475,2003,Fairview St/Springvale Rd (Springvale),-37.9343590597434,145.155697039525,Springvale
6476,2004,Kemp St/Springvale Rd (Springvale),-37.9364436389361,145.155303577791,Springvale
6477,20045,Collins St/Keilor Rd (Essendon),-37.743522291018,144.907605197266,Essendon
6478,20047,Grange Rd/Fullarton Rd (Airport West),-37.7327309911981,144.882650916868,Airport West
6479,20049,McDougall Rd/Vineyard Rd (Sunbury),-37.5878344282848,144.715762342772,Sunbury
6480,2005,Pullen Ct/Springvale Rd (Springvale),-37.9388968425255,145.154855356826,Springvale
6481,20050,Bulla-Diggers Rest Rd/Old Calder Hwy (Diggers Rest),-37.6348915574004,144.726865949293,Diggers Rest
6482,20053,Narani Ct/Vineyard Rd (Sunbury),-37.5874587910381,144.715909720653,Sunbury
6483,20054,Mullock Rd/Welcome Rd (Diggers Rest),-37.625226181919,144.716816050337,Diggers Rest
6484,20057,Goonawarra Golf Course/Francis Bvd (Sunbury),-37.5852048359635,144.749146855594,Sunbury
6485,2006,Warner Reserve/Springvale Rd (Springvale),-37.9407026941162,145.154502952227,Springvale
6486,20061,Sunbury Sec Col/Racecourse Rd (Sunbury),-37.5736961092382,144.72888679134,Sunbury
6487,20063,Kismet Park PS/McEwen Dr (Sunbury),-37.5661496435338,144.728697157878,Sunbury
6488,20064,Herbert Cres/Melba Ave (Sunbury),-37.574173199359,144.705106632697,Sunbury
6489,20066,Salmond St/Dumfries St (Deer Park),-37.7620637255547,144.768393266406,Deer Park
6490,20067,Murphy St/Billingham Rd (Deer Park),-37.7592597992484,144.770702278953,Deer Park
6491,20069,Birchwood Bvd/Neale Rd (Deer Park),-37.7519120407046,144.770525621688,Deer Park
6492,2007,Rosalie St/Springvale Rd (Springvale),-37.9445934697939,145.15377972114,Springvale
6493,20070,Furlong Rd/Station Rd (Cairnlea),-37.7606795842801,144.776686981464,Cairnlea
6494,20073,Keilor Rd/The Avenue (Niddrie),-37.7324966515127,144.878640825057,Niddrie
6495,20080,Clarks Rd/Quinn Gr (Keilor East),-37.7372358912379,144.87009703177,Keilor East
6496,20082,Osborne St/Victoria St (Williamstown),-37.863716407887,144.888216679476,Williamstown
6497,20083,Bunbury St/Douglas Pde (Newport),-37.8486435963185,144.892942653735,Newport
6498,20084,Madigan Reserve/Mason St (Newport),-37.8415008086009,144.873089364327,Newport
6499,20085,Macdonald Ave/Blackshaws Rd (Altona North),-37.8324009100338,144.858773192618,Altona North
6500,20086,Melville Cl/Old Calder Hwy (Keilor),-37.7117472893164,144.82208382426,Keilor
6501,20088,Keilor Rd/The Avenue (Niddrie),-37.732596954862,144.878706043033,Niddrie
6502,20089,Fifth Ave/Blackshaws Rd (Altona North),-37.8316212466655,144.851592262766,Altona North
6503,2009,Springvale Station/Springvale Rd (Springvale),-37.9490948348344,145.152915928479,Springvale
6504,20092,Bennett St/Fairbairn Rd (Sunshine West),-37.8005063186463,144.818377401588,Sunshine West
6505,20093,Surrey Hills Station/Union Rd (Surrey Hills),-37.8247665409128,145.097452256432,Surrey Hills
6506,20094,Spencer Rd/Prospect Hill Rd (Canterbury),-37.8298274853313,145.071189503996,Canterbury
6507,20095,Somerville Rd/Fairbairn Rd (Sunshine West),-37.8079831001534,144.818225496386,Sunshine West
6508,20096,Brenco Aerospace/Fairbairn Rd (Sunshine West),-37.8106056760433,144.817750739801,Sunshine West
6509,20097,Glen Iris Railway Station/Wills St (Glen Iris),-37.8592207738218,145.058374963413,Glen Iris
6510,20098,Wilkins St/Douglas Pde (Newport),-37.8471201030671,144.891906407057,Newport
6511,20099,Osborne St/Victoria St (Williamstown),-37.8638121851222,144.888532219891,Williamstown
6512,201,Watsonia Railway Station/Grace St (Watsonia),-37.7103021306986,145.082256179032,Watsonia
6513,20100,Williamstown Botanic Gardens/Osborne St (Williamstown),-37.8664267073207,144.897153619162,Williamstown
6514,20101,Williamstown Station/Ann St (Williamstown),-37.8669727165962,144.906550356772,Williamstown
6515,20102,Cooper St/Keilor Rd (Essendon),-37.7399116300217,144.898662539645,Essendon
6516,20105,Roberts Rd/Fullarton Rd (Keilor Park),-37.7283197360631,144.865916192529,Keilor Park
6517,20106,Huxtable Ave/Blackshaws Rd (Altona North),-37.8314614987491,144.851233315895,Altona North
6518,20107,Valerian Ave/Blackshaws Rd (Altona North),-37.831272923438,144.849295905624,Altona North
6519,20110,Parramatta Rd/Old Calder Hwy (Keilor),-37.71403773238,144.824603154615,Keilor
6520,20111,Melton Hwy/Parmelia Dr (Taylors Lakes),-37.6988501260016,144.786213867561,Taylors Lakes
6521,20115,Rangeview Ave/Chadstone Rd (Malvern East),-37.8845424423335,145.078597582351,Malvern East
6522,20116,Fenwick St/Chadstone Rd (Malvern East),-37.8819191568534,145.079097825967,Malvern East
6523,20117,Armstrong Ct/Chadstone Rd (Malvern East),-37.8806527380551,145.079358127974,Malvern East
6524,20118,Waverley Rd/Chadstone Rd (Malvern East),-37.878801539275,145.079679087165,Malvern East
6525,20119,Trumper St/Bowen St (Camberwell),-37.8395565774694,145.063277062732,Camberwell
6526,2012,Springvale Library/Springvale Rd (Springvale),-37.9566974250752,145.151553171347,Springvale
6527,20120,Camberwell Rd/Bowen St (Camberwell),-37.8375346382916,145.063625392075,Camberwell
6528,20121,Spencer Rd/Prospect Hill Rd (Canterbury),-37.8297283968756,145.071192084362,Canterbury
6529,20122,Logan St/Prospect Hill Rd (Canterbury),-37.8305231503441,145.077909149661,Canterbury
6530,20124,Surrey Hills Station/Union Rd (Surrey Hills),-37.8242451669981,145.097533813369,Surrey Hills
6531,2013,Killester College/Springvale Rd (Springvale),-37.9583596616684,145.151238329944,Springvale
6532,20130,Swan St/Fosters Rd (Keilor Park),-37.7238875542591,144.852610415604,Keilor Park
6533,20131,Keilor Ret Village/Old Calder Hwy (Keilor),-37.703187372824,144.807566878131,Keilor
6534,20132,Box Hill Senior Secondary College/Melrose St (Mont Albert North),-37.8110051253385,145.113685736355,Mont Albert North
6535,20134,Pilgrim Dr/Wattle Valley Dr (Hillside),-37.686220373029,144.73194443171,Hillside
6536,20136,James Ct/Wattle Valley Dr (Hillside (3037)),-37.686537421454,144.734372764539,Hillside 
6537,20137,Sydenham-Hillside PS/Wattle Valley Dr (Hillside),-37.6865979371541,144.737523307806,Hillside
6538,20141,Hopkins Ave/Barwon Ave (Keilor),-37.7152291363209,144.825192227506,Keilor
6539,20142,Barwon Ave/Patterson Ave (Keilor),-37.7173830413667,144.823733875946,Keilor
6540,20143,Loddon Ave/Patterson Ave (Keilor),-37.7198069149604,144.82176836114,Keilor
6541,20145,Green Gully Rd/Patterson Ave (Keilor),-37.7216323138002,144.826922255149,Keilor
6542,20146,Tambo Ct/Green Gully Rd (Keilor),-37.7200917109815,144.827432418299,Keilor
6543,20147,Green Gully Rd/Patterson Ave (Keilor),-37.7216308640661,144.82635504554,Keilor
6544,20149,Keilor City Hub/Old Calder Hwy (Keilor),-37.7171781481581,144.830705309611,Keilor
6545,2015,Heatherton Rd/Springvale Rd (Springvale),-37.96138793107,145.150684325431,Springvale
6546,20150,Keilor SC/Old Calder Hwy (Keilor),-37.719145703056,144.834788714804,Keilor
6547,20151,Flora St/Old Calder Hwy (Keilor),-37.7204612743237,144.837234934001,Keilor
6548,20153,Overton Lea Bvd/Melton Hwy (Sydenham),-37.6949590621525,144.767208911137,Sydenham
6549,20156,Brixton Rise/High St (Glen Iris),-37.8601007883163,145.06201194146,Glen Iris
6550,20157,Dandenong Station/Foster St (Dandenong),-37.9898802566314,145.209886916322,Dandenong
6551,20159,Bulleen Heights School/Manningham Rd (Templestowe Lower),-37.7724905726409,145.105991042043,Templestowe Lower
6552,2016,Glenwood Dr/Springvale Rd (Springvale South),-37.9651141842965,145.149816794602,Springvale South
6553,20161,Whitehall St/Hopkins St (Footscray),-37.8005499521509,144.905656101982,Footscray
6554,20166,Rose St/Elgar Rd (Doncaster),-37.7900906958298,145.122859664245,Doncaster
